10, -25.670103092783513
10.351421666793442, -24.742268041237118
10.715193052376065, -23.969072164948457
11.091748152624008, -23.350515463917525
11.481536214968829, -22.731958762886606
11.88502227437019, -21.95876288659794
12.302687708123818, -21.185567010309278
12.956866975170197, -20.25773195876289
13.645831365889245, -19.48453608247423
14.371430533563913, -18.402061855670112
15.135612484362087, -17.62886597938145
15.667510701081493, -16.855670103092784
16.500610013202277, -15.927835051546396
17.378008287493763, -15.000000000000007
18.620871366628677, -14.226804123711347
20.300185198596843, -13.298969072164958
21.01357769046748, -12.371134020618562
22.908676527677734, -11.443298969072167
23.71373705661655, -10.670103092783513
25.852348395621913, -9.742268041237118
27.701290391637343, -8.659793814432994
29.68246743463243, -8.041237113402062
31.80533688329522, -7.422680412371136
34.080032480036515, -6.80412371134021
36.51741272548379, -6.185567010309285
38.459178204535355, -5.721649484536087
41.209751909733015, -5.103092783505154
44.92623246702935, -4.639175257731964
48.139325400014485, -4.020618556701031
53.39492735741767, -3.55670103092784
58.21032177708716, -2.9381443298969074
65.69011164762665, -2.4742268041237168
70.38822279364571, -2.164948453608254
76.73614893618189, -1.855670103092784
83.65655957558103, -1.5463917525773283
91.20108393559102, -1.5463917525773283
101.15794542598982, -1.2371134020618584
110.2808233849553, -0.9278350515463956
122.32071190499326, -0.9278350515463956
133.3521432163324, -0.6185567010309327
147.91083881682073, -0.6185567010309327
169.8243652461746, -0.4639175257732049
191.64610627353875, -0.3092783505154699
216.271852372702, -0.15463917525773496
248.3133105295573, -0.15463917525773496
290.06811986931564, 0
333.0427623087463, 0
369.4026443582834, 0
395.82206483572264, 0
424.13098391048857, 0
462.38102139926036, 0
504.0806191026701, 0
549.5408738576248, 0
609.5368972401693, 0
664.5076729077806, 0
737.0551753379339, 0
789.7688493998855, 0
860.9937521845999, 0
938.6420366721355, 0
1023.2929922807537, 0
1115.5781513508532, 0
1216.1860006463678, 0
1348.9628825916534, 0
1470.6184154045618, 0
1603.2453906900419, 0
1747.8332624182174, 0
1972.4227361148535, 0
2187.761623949552, 0.15463917525772786
2511.886431509582, 0.3092783505154628
2934.2695039559703, 0.3092783505154628
3311.3112148259142, 0.3092783505154628
3672.82300498085, 0.3092783505154628
4144.765840379397, 0.4639175257731907
4597.269885308728, 0.4639175257731907
5011.872336272725, 0.4639175257731907
5559.042572704037, 0.6185567010309256
6060.382005270672, 0.9278350515463885
6722.023091115677, 1.0824742268041234
7455.8987202778235, 1.2371134020618513
7989.13941667404, 1.546391752577314
8861.352236595012, 1.701030927835049
9828.788730000335, 2.010309278350512
10531.73687129716, 2.4742268041237025
11284.959375277622, 2.9381443298969074
12302.687708123836, 3.711340206185561
12956.866975170216, 4.484536082474225
13883.533099290456, 5.103092783505151
14621.771744567182, 5.876288659793808
15667.5107010815, 6.804123711340203
16500.610013202288, 7.4226804123711325
17080.477200597114, 8.350515463917521
17988.709151287912, 9.58762886597938
18945.23514356595, 10.206185567010305
19952.62314968883, 10.515463917525768
